starttime;site;parameter;interval;unit;value;site_long;x;y;masl;source;siteclass
2000-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;20;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2001-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;18;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2002-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;18.10000038;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2003-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;20.55;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2004-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;17.73;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2005-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;18.35;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2006-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;19.6618;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2007-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;16.57;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2008-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;18.0983208;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2009-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;17.71723808;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2010-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;18.74;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2011-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;16.17736715;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2012-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;17.14;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2013-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;17.43;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2014-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;14.81;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2015-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;15.78;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2016-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;15.34;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2017-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;13.89;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2018-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;13.86;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2019-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;12.76;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2020-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;11.12;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2021-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;NA;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2022-01-01 00:00:00;8400_0020;NO2;y1;µg/m3;10.91;Winterthur - Sägeweg;2699862;1260009;458;OSTLUFT;städtisch - Hintergrund
2000-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;41;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2001-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;37;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2002-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;36.70000076;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;42.39;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;40.01;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;41.9;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;44.4546;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;43;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;42.84060192;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;45.56847054;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;49.53;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;45.43035157;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;45.15;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;49.76;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;43.53;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;45.14;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;43.08;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;40.78;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;39.91;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;39.91;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;32.48;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;31.98;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;8400_0030;NO2;y1;µg/m3;29.41;Winterthur - Breitestrasse 148;2696487;1260734;463;OSTLUFT;städtisch - verkehrsbelastet
2000-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;50;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2001-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;48;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2002-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;49.09999847;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;57.59;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;53.67;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;56.28;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;56.9285;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;53.39;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;51.65008412;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;52.94903002;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;54.56;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;49.9369735;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;53.67;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;54.49;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;47.83;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;50.78;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;48.69;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;46.96;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;43.19;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;39.55;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;34;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;33.23;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;8400_0040;NO2;y1;µg/m3;32.71;Winterthur - Technikumstrasse 79;2696973;1261613;447;OSTLUFT;städtisch - verkehrsbelastet
2000-01-01 00:00:00;8400_0050;NO2;y1;µg/m3;27;Winterthur - Güterstrasse 1;2695801;1260700;446;OSTLUFT;städtisch - Hintergrund
2001-01-01 00:00:00;8400_0050;NO2;y1;µg/m3;24;Winterthur - Güterstrasse 1;2695801;1260700;446;OSTLUFT;städtisch - Hintergrund
2002-01-01 00:00:00;8400_0050;NO2;y1;µg/m3;24;Winterthur - Güterstrasse 1;2695801;1260700;446;OSTLUFT;städtisch - Hintergrund
2003-01-01 00:00:00;8400_0050;NO2;y1;µg/m3;26;Winterthur - Güterstrasse 1;2695801;1260700;446;OSTLUFT;städtisch - Hintergrund
2004-01-01 00:00:00;8400_0050;NO2;y1;µg/m3;23.9;Winterthur - Güterstrasse 1;2695801;1260700;446;OSTLUFT;städtisch - Hintergrund
2005-01-01 00:00:00;8400_0050;NO2;y1;µg/m3;NA;Winterthur - Güterstrasse 1;2695801;1260700;446;OSTLUFT;städtisch - Hintergrund
2006-01-01 00:00:00;8400_0050;NO2;y1;µg/m3;NA;Winterthur - Güterstrasse 1;2695801;1260700;446;OSTLUFT;städtisch - Hintergrund
2007-01-01 00:00:00;8400_0050;NO2;y1;µg/m3;22.86;Winterthur - Güterstrasse 1;2695801;1260700;446;OSTLUFT;städtisch - Hintergrund
2000-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;37;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2001-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;34;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2002-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;34;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;41;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;36.22;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;37.02;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;NA;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;8400_0060;NO2;y1;µg/m3;23.87;Winterthur - Schlosstalstrasse;2694501;1261925;425;OSTLUFT;städtisch - verkehrsbelastet
2000-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;27;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2001-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;24;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2002-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;25;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2003-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;27;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2004-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;26.03;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2005-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;NA;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2006-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;NA;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2007-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;25.76;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2008-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;25.43540713;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2009-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;25.92929943;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2010-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;26.12;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2011-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;23.87852481;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2012-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;24.59;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2013-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;25.2;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2014-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;22.49;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2015-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;23.77;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2016-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;22.11;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2017-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;20.2;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2018-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;19.3;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2019-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;18.38;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2020-01-01 00:00:00;8400_0070;NO2;y1;µg/m3;15.58;Winterthur - Schulhaus Hohfurri;2694622;1262779;419;OSTLUFT;städtisch - Hintergrund
2000-01-01 00:00:00;8400_0080;NO2;y1;µg/m3;29;Winterthur - Schulhaus Langwiesen;2694126;1263250;421;OSTLUFT;städtisch - Hintergrund
2001-01-01 00:00:00;8400_0080;NO2;y1;µg/m3;27;Winterthur - Schulhaus Langwiesen;2694126;1263250;421;OSTLUFT;städtisch - Hintergrund
2002-01-01 00:00:00;8400_0080;NO2;y1;µg/m3;30;Winterthur - Schulhaus Langwiesen;2694126;1263250;421;OSTLUFT;städtisch - Hintergrund
2003-01-01 00:00:00;8400_0080;NO2;y1;µg/m3;31;Winterthur - Schulhaus Langwiesen;2694126;1263250;421;OSTLUFT;städtisch - Hintergrund
2004-01-01 00:00:00;8400_0080;NO2;y1;µg/m3;27.43;Winterthur - Schulhaus Langwiesen;2694126;1263250;421;OSTLUFT;städtisch - Hintergrund
2005-01-01 00:00:00;8400_0080;NO2;y1;µg/m3;NA;Winterthur - Schulhaus Langwiesen;2694126;1263250;421;OSTLUFT;städtisch - Hintergrund
2006-01-01 00:00:00;8400_0080;NO2;y1;µg/m3;NA;Winterthur - Schulhaus Langwiesen;2694126;1263250;421;OSTLUFT;städtisch - Hintergrund
2007-01-01 00:00:00;8400_0080;NO2;y1;µg/m3;27.43;Winterthur - Schulhaus Langwiesen;2694126;1263250;421;OSTLUFT;städtisch - Hintergrund
2000-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;26;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2001-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;24;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2002-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;24;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2003-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;26;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2004-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;23.39;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2005-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;NA;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2006-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;NA;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2007-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;23.02;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2008-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;23.49776349;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2009-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;23.66870392;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2010-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;24.64;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2011-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;22.33861412;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2012-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;22.08;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2013-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;23.21;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2014-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;19.65;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2015-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;18.77;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2016-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;19.17;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2017-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;16.8;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2018-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;16.86;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2019-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;15.99;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2020-01-01 00:00:00;8400_0090;NO2;y1;µg/m3;13.53;Winterthur - Schulhaus Rychenberg;2698881;1262648;485;OSTLUFT;städtisch - Hintergrund
2002-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;21.60000038;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;25.48;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;23.85;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;27.32;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;33.8991;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;26.26;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;26.35271274;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;25.44043918;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;26.43;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;25.46537347;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;25.57;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;26.63;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;25.2;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;26.24;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;24.95;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;22.35;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;NA;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;8400_0100;NO2;y1;µg/m3;NA;Winterthur - Sulzerallee;2699747;1262149;460;OSTLUFT;städtisch - verkehrsbelastet
